,size,total_sqft,bath,price,location,bhk,price_per_sqft
5161,4 BHK,2400.0,4.0,145.0,Kondhwa Budruk,4,60.416666666666664
5162,3 BHK,1458.0,3.0,78.45,Kondhwa Budruk,3,53.806584362139915
5163,2 BHK,1145.0,2.0,75.0,Kondhwa Budruk,2,65.50218340611353
5164,3 BHK,1704.0,3.0,120.0,Kondhwa Budruk,3,70.4225352112676
5165,2 Bedroom,3760.0,2.0,280.0,Kondhwa Budruk,2,74.46808510638297
5166,3 BHK,1719.3,2.0,88.0,Kondhwa Budruk,3,51.183621241202815
5167,2 BHK,1343.0,2.0,75.0,Kondhwa Budruk,2,55.84512285927029
5168,3 Bedroom,1200.0,2.0,66.0,Kondhwa Budruk,3,55.0
5169,2 BHK,1076.0,2.0,78.0,Kondhwa Budruk,2,72.4907063197026
5170,2 BHK,1200.0,2.0,45.6,Kondhwa Budruk,2,38.0
5171,3 BHK,1780.0,3.0,100.0,Kondhwa Budruk,3,56.17977528089887
5173,3 BHK,1300.0,2.0,80.0,Kondhwa Budruk,3,61.53846153846154
5174,3 Bedroom,1092.0,3.0,95.0,Kondhwa Budruk,3,86.99633699633699
5175,2 BHK,1185.0,2.0,42.67,Kondhwa Budruk,2,36.0084388185654
5176,3 BHK,2273.0,3.0,145.0,Kondhwa Budruk,3,63.792344918609764
5177,2 BHK,1300.0,2.0,56.0,Kondhwa Budruk,2,43.07692307692308
5178,2 BHK,1361.0,2.0,79.0,Kondhwa Budruk,2,58.045554739162384
5179,3 BHK,1260.0,2.0,80.0,Kondhwa Budruk,3,63.492063492063494
5180,2 BHK,1050.0,2.0,35.0,Kondhwa Budruk,2,33.333333333333336
5181,4 BHK,2800.0,4.0,252.0,Kondhwa Budruk,4,90.0
5182,2 BHK,900.0,2.0,27.0,Kondhwa Budruk,2,30.0
5183,2 BHK,1150.0,2.0,41.0,Kondhwa Budruk,2,35.65217391304348
5184,2 BHK,1007.0,2.0,48.0,Kondhwa Budruk,2,47.666335650446875
5185,3 BHK,1691.0,3.0,119.0,Kondhwa Budruk,3,70.3725606150207
5186,2 BHK,1107.0,2.0,57.0,Kondhwa Budruk,2,51.49051490514905
5187,2 BHK,1129.0,2.0,69.0,Kondhwa Budruk,2,61.11603188662533
5188,3 BHK,1108.0,2.0,60.0,Kondhwa Budruk,3,54.151624548736464
5189,3 Bedroom,2700.0,3.0,200.0,Kondhwa Budruk,3,74.07407407407408
5190,2 BHK,1105.0,2.0,35.4,Kondhwa Budruk,2,32.036199095022624
5191,2 BHK,1100.0,2.0,90.0,Kondhwa Budruk,2,81.81818181818181
5192,2 BHK,865.0,2.0,33.0,Kondhwa Budruk,2,38.15028901734104
5193,2 BHK,1590.0,2.0,102.0,Kondhwa Budruk,2,64.15094339622641
5194,3 BHK,1630.0,3.0,110.0,Kondhwa Budruk,3,67.48466257668711
5196,1 BHK,705.0,1.0,34.545,Kondhwa Budruk,1,49.0
5197,2 BHK,1081.0,2.0,52.0,Kondhwa Budruk,2,48.10360777058279
5198,2 BHK,1160.0,2.0,44.08,Kondhwa Budruk,2,38.0
5200,3 BHK,1612.0,3.0,98.38,Kondhwa Budruk,3,61.02977667493796
5201,2 BHK,1140.0,2.0,33.06,Kondhwa Budruk,2,29.0
5202,2 BHK,1200.0,2.0,34.65,Kondhwa Budruk,2,28.875
5204,3 BHK,1910.0,3.0,131.0,Kondhwa Budruk,3,68.58638743455498
5207,3 BHK,1563.05,3.0,105.0,Kondhwa Khurd,3,67.17635392341896
5209,3 BHK,2135.0,3.0,215.0,Kondhwa Khurd,3,100.70257611241217
5210,2 BHK,1194.0,2.0,69.0,Kondhwa Khurd,2,57.78894472361809
5211,1 BHK,1200.0,2.0,85.0,Kondhwa Khurd,1,70.83333333333333
5212,3 BHK,1445.0,3.0,95.0,Kondhwa Khurd,3,65.7439446366782
5213,2 BHK,1050.0,2.0,71.0,Kondhwa Khurd,2,67.61904761904762
5214,2 BHK,1157.0,2.0,84.0,Kondhwa Khurd,2,72.60155574762317
5215,2 BHK,1174.0,2.0,69.0,Kondhwa Khurd,2,58.77342419080068
5217,3 BHK,1561.0,3.0,95.0,Kondhwa Khurd,3,60.85842408712364
5218,3 BHK,1945.0,3.0,97.42,Kondhwa Khurd,3,50.087403598971726
5219,3 BHK,1535.0,3.0,86.0,Kondhwa Khurd,3,56.02605863192182
5220,3 BHK,1700.0,3.0,110.0,Kondhwa Khurd,3,64.70588235294117
5222,3 BHK,1537.0,3.0,120.0,Kondhwa Khurd,3,78.07417046193885
5224,3 Bedroom,2000.0,3.0,100.0,Kondhwa Khurd,3,50.0
5225,1 BHK,686.0,1.0,62.5,Kondhwa Khurd,1,91.10787172011662
5226,3 BHK,1546.0,3.0,99.0,Kondhwa Khurd,3,64.03622250970245
5232,3 BHK,1655.0,3.0,115.0,Kondhwa Khurd,3,69.48640483383686
5233,3 BHK,1850.0,3.0,170.0,Kondhwa Khurd,3,91.89189189189189
5238,2 BHK,920.0,2.0,65.0,Kondhwa Khurd,2,70.65217391304348
5239,1 BHK,685.0,1.0,40.0,Kondhwa Khurd,1,58.394160583941606
5241,3 BHK,1666.0,3.0,95.0,Kondhwa Khurd,3,57.02280912364946
5245,1 BHK,520.0,1.0,14.04,Kondhwa Khurd,1,27.0
5247,3 Bedroom,1200.0,3.0,61.96,Kondhwa Khurd,3,51.63333333333333
5249,3 BHK,3860.0,3.0,402.0,Kondhwa Khurd,3,104.14507772020725
5250,2 Bedroom,1200.0,2.0,70.0,Kondhwa Khurd,2,58.333333333333336
5251,3 BHK,1252.0,2.0,71.0,Kondhwa Khurd,3,56.70926517571885
5252,3 BHK,1710.0,3.0,100.0,Kondhwa Khurd,3,58.47953216374269
5253,1 BHK,418.0,1.0,12.0,Kondhwa Khurd,1,28.708133971291865
5256,4 Bedroom,1376.0,4.0,156.0,Kondhwa Khurd,4,113.37209302325581
5260,3 BHK,1755.0,3.0,122.0,Kondhwa Khurd,3,69.51566951566952
5269,2 Bedroom,2400.0,2.0,135.0,Kondhwa Khurd,2,56.25
5270,3 Bedroom,1100.0,3.0,110.0,Kondhwa Khurd,3,100.0
5271,2 Bedroom,600.0,2.0,39.0,Kondhwa Khurd,2,65.0
5274,3 BHK,1200.0,2.0,76.0,Kondhwa Khurd,3,63.333333333333336
5276,4 BHK,2830.0,5.0,190.0,Kondhwa Khurd,4,67.13780918727915
5277,1 BHK,600.0,1.0,18.0,Kondhwa Khurd,1,30.0
5278,3 BHK,1790.0,3.0,97.0,Kondhwa Khurd,3,54.18994413407821
5279,1 BHK,850.0,1.0,60.0,Kondhwa Khurd,1,70.58823529411765
5283,2 BHK,1150.0,2.0,69.44,Kondhwa Khurd,2,60.38260869565217
5284,2 BHK,1063.0,2.0,61.17,Kondhwa Khurd,2,57.544684854186265
5287,5 Bedroom,1600.0,5.0,140.0,Kondhwa Khurd,5,87.5
5288,4 Bedroom,1200.0,4.0,130.0,Kondhwa Khurd,4,108.33333333333333
5289,1 BHK,535.0,1.0,35.0,Kondhwa Khurd,1,65.42056074766356
5291,2 BHK,1105.0,2.0,80.0,Kondhwa Khurd,2,72.39819004524887
5292,2 BHK,1320.0,2.0,90.0,Kondhwa Khurd,2,68.18181818181819
5293,3 BHK,1342.0,2.0,75.0,Kondhwa Khurd,3,55.886736214605065
5294,1 Bedroom,900.0,1.0,52.3,Kondhwa Khurd,1,58.111111111111114
5295,2 BHK,1009.0,2.0,65.0,Kondhwa Khurd,2,64.42021803766104
5296,13 BHK,5425.0,13.0,275.0,Kondhwa Khurd,13,50.69124423963134
5297,3 BHK,2050.0,3.0,150.0,Kondhwa Khurd,3,73.17073170731707
5298,4 Bedroom,4201.0,4.0,435.0,Kondhwa Khurd,4,103.54677457748156
5299,1 BHK,691.0,1.0,31.1,Kondhwa Khurd,1,45.00723589001447
5302,2 BHK,1360.0,2.0,110.0,Kondhwa Khurd,2,80.88235294117646
5303,1 BHK,650.0,1.0,50.0,Kondhwa Khurd,1,76.92307692307692
5304,1 BHK,747.0,1.0,34.355,Kondhwa Khurd,1,45.990629183400266
5305,3 BHK,1720.0,3.0,106.0,Kondhwa Khurd,3,61.627906976744185
5310,6 Bedroom,3800.0,6.0,175.0,Kondhwa Khurd,6,46.05263157894737
5311,2 BHK,1333.0,2.0,78.56,Kondhwa Khurd,2,58.93473368342085
5312,3 BHK,1075.0,2.0,57.0,Kondhwa Khurd,3,53.02325581395349
5313,4 Bedroom,1240.0,4.0,110.0,Kondhwa Khurd,4,88.70967741935483
5314,3 BHK,1245.0,3.0,66.0,Kondhwa Khurd,3,53.01204819277108
5319,2 BHK,2640.0,2.0,170.0,Kondhwa Khurd,2,64.39393939393939
5320,2 BHK,1370.0,2.0,88.0,Kondhwa Khurd,2,64.23357664233576
5325,2 BHK,1650.0,1.0,130.0,Kondhwa Khurd,2,78.78787878787878
5326,3 BHK,1810.0,3.0,112.0,Kondhwa Khurd,3,61.87845303867403
5327,2 BHK,1459.0,2.0,94.82,Koregaon Park,2,64.98971898560659
5328,2 BHK,1000.0,2.0,60.0,Koregaon Park,2,60.0
5329,2 BHK,1060.0,2.0,60.0,Koregaon Park,2,56.60377358490566
5330,2 BHK,1173.0,2.0,58.0,Koregaon Park,2,49.445865302642794
5331,2 BHK,1150.0,2.0,69.0,Koregaon Park,2,60.0
5332,2 BHK,1000.0,2.0,25.0,Koregaon Park,2,25.0
5333,1 BHK,711.0,1.0,36.0,Koregaon Park,1,50.63291139240506
5334,2 BHK,1025.0,2.0,27.68,Koregaon Park,2,27.004878048780487
5335,4 Bedroom,3800.0,4.0,239.0,Koregaon Park,4,62.89473684210526
5337,2 BHK,1008.0,2.0,45.0,Koregaon Park,2,44.642857142857146
5339,2 BHK,1020.0,2.0,35.0,Koregaon Park,2,34.31372549019608
5340,2 BHK,865.0,2.0,42.0,Koregaon Park,2,48.554913294797686
5341,2 BHK,1135.0,2.0,68.0,Koregaon Park,2,59.91189427312775
5342,2 BHK,1495.0,2.0,90.0,Koregaon Park,2,60.20066889632107
5343,3 BHK,1650.0,3.0,175.0,Koregaon Park,3,106.06060606060606
5345,2 BHK,1050.0,2.0,50.0,Koregaon Park,2,47.61904761904762
5346,2 BHK,1424.0,2.0,90.0,Koregaon Park,2,63.20224719101124
5347,3 BHK,1375.0,2.0,85.0,Koregaon Park,3,61.81818181818182
5348,3 BHK,1470.0,2.0,110.0,Koregaon Park,3,74.82993197278911
5350,2 BHK,1160.0,2.0,40.59,Koregaon Park,2,34.991379310344826
5352,2 BHK,1115.0,2.0,33.45,Koregaon Park,2,30.0
5354,2 BHK,1243.0,2.0,46.0,Koregaon Park,2,37.00724054706355
5355,2 BHK,1225.0,2.0,47.0,Koregaon Park,2,38.36734693877551
5356,3 BHK,1862.0,3.0,119.0,Koregaon Park,3,63.909774436090224
5357,2 BHK,1200.0,2.0,62.0,Koregaon Park,2,51.666666666666664
5358,2 BHK,1420.0,2.0,99.39,Koregaon Park,2,69.99295774647888
5359,2 BHK,1300.0,2.0,61.0,Koregaon Park,2,46.92307692307692
5361,2 BHK,925.0,2.0,42.0,Koregaon Park,2,45.4054054054054
5362,3 BHK,1397.0,3.0,108.0,Koregaon Park,3,77.30851825340014
5363,4 Bedroom,1410.0,4.0,160.0,Koregaon Park,4,113.47517730496453
5364,2 BHK,1420.0,2.0,107.0,Koregaon Park,2,75.35211267605634
5366,3 BHK,2000.0,3.0,160.0,Koregaon Park,3,80.0
5367,2 BHK,1056.0,2.0,33.0,Koregaon Park,2,31.25
5368,2 BHK,965.0,2.0,48.0,Koregaon Park,2,49.740932642487046
5369,3 BHK,1382.0,2.0,76.18,Koregaon Park,3,55.12301013024602
5370,2 BHK,1185.0,2.0,70.0,Koregaon Park,2,59.07172995780591
5372,2 BHK,1081.0,2.0,30.27,Koregaon Park,2,28.001850138760407
5373,2 BHK,1030.0,2.0,50.0,Koregaon Park,2,48.54368932038835
5374,2 BHK,1339.0,2.0,62.0,Koregaon Park,2,46.30321135175504
5375,2 BHK,1139.0,2.0,60.0,Koregaon Park,2,52.67778753292362
5376,4 Bedroom,1200.0,4.0,110.0,Koregaon Park,4,91.66666666666667
5377,2 BHK,1161.0,2.0,55.15,Koregaon Park,2,47.502153316106806
5378,2 BHK,1290.0,2.0,120.0,Koregaon Park,2,93.02325581395348
5381,2 BHK,905.0,2.0,40.0,Koregaon Park,2,44.19889502762431
5382,2 BHK,1210.0,2.0,54.0,Koregaon Park,2,44.62809917355372
5383,2 BHK,1070.0,2.0,52.0,Koregaon Park,2,48.598130841121495
5384,3 BHK,1670.0,3.0,160.0,Koregaon Park,3,95.80838323353294
5385,2 BHK,1148.0,2.0,43.5,Koregaon Park,2,37.89198606271777
5386,3 BHK,1500.0,2.0,78.0,Koregaon Park,3,52.0
5387,2 BHK,1187.0,2.0,59.0,Koregaon Park,2,49.70513900589722
5388,2 BHK,1198.0,2.0,60.0,Koregaon Park,2,50.08347245409015
5389,2 BHK,1030.0,2.0,49.35,Koregaon Park,2,47.9126213592233
5391,2 BHK,1320.0,2.0,115.0,Koregaon Park,2,87.12121212121212
5394,2 BHK,1219.0,2.0,61.26,Koregaon Park,2,50.254306808859724
5395,3 BHK,1740.0,4.0,130.0,Koregaon Park,3,74.71264367816092
5396,2 BHK,1040.0,2.0,45.0,Koregaon Park,2,43.26923076923077
5398,2 BHK,1130.0,2.0,36.0,Koregaon Park,2,31.858407079646017
5399,3 BHK,3408.0,3.0,260.0,Koregaon Park,3,76.29107981220658
5400,2 BHK,1020.0,2.0,47.0,Koregaon Park,2,46.07843137254902
5401,1 BHK,6000.0,1.0,276.0,Koregaon Park,1,46.0
5406,2 BHK,808.0,2.0,40.0,Koregaon Park,2,49.504950495049506
5407,3 BHK,1690.0,3.0,85.0,Koregaon Park,3,50.29585798816568
5408,2 BHK,1256.0,2.0,73.0,Koregaon Park,2,58.12101910828026
5409,2 BHK,1205.0,2.0,64.47,Koregaon Park,2,53.50207468879668
5410,2 BHK,1180.0,2.0,70.0,Koregaon Park,2,59.32203389830509
5411,2 BHK,1035.0,2.0,60.0,Koregaon Park,2,57.971014492753625
5412,2 BHK,1047.0,2.0,72.0,Koregaon Park,2,68.76790830945559
5413,2 Bedroom,753.0,3.0,59.5,Koregaon Park,2,79.01726427622842
5414,2 BHK,1216.0,2.0,80.0,Koregaon Park,2,65.78947368421052
5415,2 BHK,1050.0,2.0,60.0,Koregaon Park,2,57.142857142857146
5416,2 BHK,1200.0,2.0,40.0,Koregaon Park,2,33.333333333333336
5418,3 BHK,3895.0,3.0,390.0,Koregaon Park,3,100.12836970474967
5419,3 BHK,1800.0,3.0,125.0,Koregaon Park,3,69.44444444444444
5420,2 Bedroom,1200.0,2.0,75.0,Koregaon Park,2,62.5
5421,2 BHK,1065.0,2.0,30.75,Koregaon Park,2,28.87323943661972
5422,2 BHK,1394.0,2.0,85.0,Koregaon Park,2,60.97560975609756
5424,1 BHK,674.0,1.0,36.85,Koregaon Park,1,54.67359050445104
5425,1 BHK,675.0,1.0,27.0,Koregaon Park,1,40.0
5426,3 BHK,1820.0,3.0,113.0,Koregaon Park,3,62.08791208791209
5427,3 BHK,1540.0,3.0,150.0,Koregaon Park,3,97.40259740259741
5428,2 BHK,1050.0,2.0,33.1,Koregaon Park,2,31.523809523809526
5429,3 Bedroom,1200.0,3.0,110.0,Koregaon Park,3,91.66666666666667
5430,3 BHK,1157.0,2.0,75.0,Koregaon Park,3,64.8228176318064
5431,2 BHK,1140.0,2.0,32.92,Koregaon Park,2,28.87719298245614
5432,4 BHK,4694.0,5.0,375.0,Koregaon Park,4,79.88922028121006
5433,2 BHK,1065.0,2.0,45.0,Koregaon Park,2,42.25352112676056
5434,2 BHK,1100.0,2.0,63.0,Koregaon Park,2,57.27272727272727
5435,2 BHK,1000.0,2.0,60.0,Koregaon Park,2,60.0
5436,2 BHK,8840.0,2.0,300.0,Koregaon Park,2,33.93665158371041
5437,2 BHK,1050.0,2.0,59.0,Koregaon Park,2,56.19047619047619
5438,3 BHK,1252.0,2.0,65.0,Koregaon Park,3,51.91693290734824
5439,2 BHK,1025.0,2.0,39.98,Koregaon Park,2,39.00487804878049
5440,3 BHK,1625.0,3.0,95.0,Koregaon Park,3,58.46153846153846
5441,3 BHK,2000.0,3.0,200.0,Koregaon Park,3,100.0
5442,1 BHK,605.0,1.0,30.24,Koregaon Park,1,49.98347107438016
5443,2 BHK,1160.0,2.0,53.0,Koregaon Park,2,45.689655172413794
5444,2 BHK,1224.0,2.0,75.0,Koregaon Park,2,61.27450980392157
5445,2 BHK,1175.0,2.0,75.0,Koregaon Park,2,63.829787234042556
5446,2 BHK,1200.0,2.0,50.0,Koregaon Park,2,41.666666666666664
5447,2 BHK,845.0,2.0,34.0,Koregaon Park,2,40.23668639053255
5450,1 BHK,645.0,1.0,16.45,Kothrud,1,25.503875968992247
5454,3 BHK,1500.0,3.0,95.0,Kothrud,3,63.333333333333336
5455,3 BHK,1460.0,2.0,90.0,Kothrud,3,61.64383561643836
5456,1 BHK,650.0,1.0,33.0,Kothrud,1,50.76923076923077
5457,3 BHK,2225.0,2.0,125.0,Kothrud,3,56.17977528089887
5460,3 BHK,1265.0,2.0,79.0,Kothrud,3,62.45059288537549
5463,3 BHK,1512.0,3.0,75.77,Kothrud,3,50.11243386243386
5465,3 BHK,2106.0,3.0,126.0,Kothrud,3,59.82905982905983
5466,3 BHK,1398.0,3.0,68.0,Kothrud,3,48.640915593705294
5468,1 Bedroom,1050.0,1.0,70.0,Kothrud,1,66.66666666666667
5469,2 BHK,1313.0,2.0,73.0,Kothrud,2,55.5978674790556
5470,2 BHK,1170.0,2.0,68.0,Kothrud,2,58.11965811965812
5471,2 BHK,1124.0,3.0,80.0,Kothrud,2,71.17437722419929
5472,2 BHK,918.0,2.0,63.2,Kothrud,2,68.84531590413944
5475,3 BHK,1888.0,4.0,95.0,Kothrud,3,50.317796610169495
5476,3 BHK,1480.0,2.0,145.0,Kothrud,3,97.97297297297297
5480,3 BHK,2600.0,3.0,195.0,Kothrud,3,75.0
5481,2 BHK,1352.0,2.0,75.0,Kothrud,2,55.47337278106509
5482,8 Bedroom,4800.0,8.0,225.0,Kothrud,8,46.875
5483,1 Bedroom,812.0,1.0,26.0,Kothrud,1,32.01970443349754
5484,3 BHK,3027.0,4.0,260.0,Kothrud,3,85.89362405021474
5485,3 BHK,1893.0,3.0,130.0,Kothrud,3,68.67406233491812
5486,1 BHK,655.0,1.0,53.0,Kothrud,1,80.91603053435115
5487,3 BHK,1220.0,3.0,56.0,Kothrud,3,45.90163934426229
5488,3 BHK,2370.0,4.0,195.0,Kothrud,3,82.27848101265823
5489,3 BHK,1530.0,3.0,105.0,Kothrud,3,68.62745098039215
5490,1 BHK,2400.0,1.0,200.0,Kothrud,1,83.33333333333333
5493,3 BHK,1525.84,3.0,117.0,Kothrud,3,76.6790751323861
5495,1 Bedroom,627.0,1.0,30.0,Kothrud,1,47.84688995215311
5498,3 BHK,1695.0,3.0,150.0,Kothrud,3,88.49557522123894
5499,3 BHK,1856.0,3.0,135.0,Kothrud,3,72.73706896551724
5500,3 BHK,1942.0,3.0,155.0,Kothrud,3,79.81462409886714
5503,3 BHK,1850.0,3.0,155.0,Kothrud,3,83.78378378378379
5505,3 BHK,1431.5,3.0,72.02,Kothrud,3,50.310862731400626
5507,3 BHK,1650.0,3.0,82.0,Kothrud,3,49.696969696969695
5508,3 BHK,1525.0,2.0,99.13,Kothrud,3,65.00327868852459
5509,2 BHK,1232.0,2.0,88.0,Kothrud,2,71.42857142857143
5510,3 BHK,1280.0,2.0,69.0,Kothrud,3,53.90625
5511,3 BHK,1430.0,2.0,90.0,Kothrud,3,62.93706293706294
5514,3 BHK,1773.5,2.0,85.125,Kothrud,3,47.99830842965887
5517,3 BHK,2159.0,3.0,120.0,Kothrud,3,55.5812876331635
5519,3 BHK,2350.0,3.0,210.0,Kothrud,3,89.36170212765957
5522,2 BHK,883.0,2.0,49.0,Kothrud,2,55.49263873159683
5523,2 BHK,1418.0,2.0,105.0,Kothrud,2,74.04795486600847
5524,3 BHK,1700.0,3.0,110.0,Kothrud,3,64.70588235294117
5527,3 BHK,1655.0,3.0,108.0,Kothrud,3,65.25679758308156
5531,4 BHK,2100.0,3.0,204.0,Kothrud,4,97.14285714285714
5532,3 BHK,1735.0,3.0,105.0,Kothrud,3,60.518731988472624
5533,3 BHK,1683.0,3.0,115.0,Kothrud,3,68.33036244800951
5536,2 BHK,1216.0,2.0,66.88,Kothrud,2,55.0
5538,2 BHK,1285.0,2.0,78.0,Kothrud,2,60.70038910505836
5539,3 BHK,1610.0,3.0,85.0,Kothrud,3,52.79503105590062
5541,3 BHK,1655.0,3.0,110.0,Kothrud,3,66.46525679758308
5544,3 BHK,2030.0,4.0,125.0,Kothrud,3,61.576354679802954
5546,3 BHK,1710.0,3.0,85.0,Kothrud,3,49.707602339181285
5552,3 BHK,1145.0,2.0,60.0,Kothrud,3,52.40174672489083
5554,4 BHK,2615.0,5.0,222.0,Kothrud,4,84.89483747609943
5557,1 BHK,567.0,1.0,25.0,Kothrud,1,44.091710758377424
5558,2 BHK,1200.0,2.0,80.0,Kothrud,2,66.66666666666667
5559,1 Bedroom,600.0,1.0,24.0,Kothrud,1,40.0
5560,1 BHK,580.0,1.0,45.0,Kothrud,1,77.58620689655173
5562,2 BHK,1349.0,2.0,98.0,Kothrud,2,72.64640474425501
5565,2 BHK,869.0,2.0,36.0,Law College Road,2,41.42692750287687
5566,7 BHK,4000.0,7.0,225.0,Law College Road,7,56.25
5567,8 Bedroom,2600.0,8.0,180.0,Law College Road,8,69.23076923076923
5568,4 BHK,3122.0,6.0,230.0,Law College Road,4,73.67072389493914
5569,2 BHK,1419.0,2.0,48.1,Law College Road,2,33.897110641296685
5570,3 BHK,1867.0,3.0,160.0,Law College Road,3,85.69898232458489
5571,3 BHK,1720.0,3.0,100.0,Law College Road,3,58.13953488372093
5572,3 BHK,1823.0,3.0,100.0,Law College Road,3,54.85463521667581
5573,2 BHK,1349.0,2.0,98.0,Law College Road,2,72.64640474425501
5574,2 BHK,1025.0,2.0,44.5,Law College Road,2,43.41463414634146
5575,3 BHK,1255.0,2.0,77.68,Law College Road,3,61.896414342629484
5577,4 Bedroom,3600.0,4.0,300.0,Law College Road,4,83.33333333333333
5578,3 BHK,1756.0,3.0,100.0,Law College Road,3,56.94760820045558
5579,2 BHK,900.0,2.0,55.0,Law College Road,2,61.111111111111114
5580,2 BHK,914.0,2.0,47.0,Law College Road,2,51.42231947483589
5581,3 BHK,1614.0,3.0,110.0,Law College Road,3,68.1536555142503
5583,2 BHK,1232.0,2.0,69.61,Law College Road,2,56.50162337662338
5584,3 BHK,1995.0,3.0,135.0,Law College Road,3,67.66917293233082
5586,3 BHK,1945.0,3.0,120.0,Law College Road,3,61.696658097686374
5587,2 BHK,1035.0,2.0,38.3,Law College Road,2,37.00483091787439
5588,2 BHK,1012.0,2.0,54.59,Law College Road,2,53.94268774703557
5590,2 BHK,1130.0,2.0,40.0,Law College Road,2,35.39823008849557
5591,4 BHK,3500.0,4.0,300.0,Law College Road,4,85.71428571428571
5592,2 BHK,1300.0,2.0,90.87,Law College Road,2,69.9
5593,2 BHK,1105.0,2.0,46.37,Law College Road,2,41.963800904977376
5594,2 BHK,1125.0,2.0,61.2,Law College Road,2,54.4
5597,2 BHK,1152.0,2.0,65.0,Law College Road,2,56.423611111111114
5599,2 BHK,1100.0,2.0,43.0,Law College Road,2,39.09090909090909
5600,4 BHK,2400.0,4.0,147.0,Law College Road,4,61.25
5602,3 BHK,1800.0,3.0,140.0,Law College Road,3,77.77777777777777
5603,4 BHK,2062.0,3.0,150.0,Law College Road,4,72.74490785645006
5606,2 BHK,1418.0,2.0,105.0,Law College Road,2,74.04795486600847
5607,2 BHK,1156.0,2.0,42.0,Law College Road,2,36.332179930795846
5608,2 BHK,1180.0,1.0,50.0,Law College Road,2,42.3728813559322
5609,2 BHK,1200.0,2.0,42.6,Law College Road,2,35.5
5611,2 BHK,1100.0,2.0,55.0,Law College Road,2,50.0
5612,2 BHK,1410.0,2.0,75.0,Law College Road,2,53.191489361702125
5614,3 BHK,1985.0,3.0,130.0,Law College Road,3,65.4911838790932
5615,3 BHK,1830.0,4.0,135.0,Law College Road,3,73.77049180327869
5616,3 BHK,1831.0,3.0,110.0,Law College Road,3,60.07646095030038
5617,4 Bedroom,1200.0,4.0,86.0,Law College Road,4,71.66666666666667
5618,2 BHK,1320.0,2.0,99.26,Law College Road,2,75.1969696969697
5619,3 BHK,1163.0,2.0,62.0,Law College Road,3,53.310404127257094
5621,2 BHK,1147.0,2.0,60.0,Law College Road,2,52.310374891020054
5623,3 BHK,2274.24,4.0,160.0,Law College Road,3,70.35317292809907
5624,2 BHK,945.0,2.0,33.0,Law College Road,2,34.92063492063492
5625,2 Bedroom,800.0,3.0,59.5,Law College Road,2,74.375
5626,1 BHK,825.0,2.0,40.0,Law College Road,1,48.484848484848484
5627,2 BHK,1370.0,2.0,125.0,Law College Road,2,91.24087591240875
5628,4 Bedroom,2540.0,4.0,160.0,Law College Road,4,62.99212598425197
5629,3 BHK,1900.0,4.0,180.0,Law College Road,3,94.73684210526316
5630,2 BHK,1240.0,2.0,60.0,Law College Road,2,48.38709677419355
5631,2 BHK,1300.0,2.0,55.0,Law College Road,2,42.30769230769231
5632,2 BHK,1057.0,2.0,65.0,Law College Road,2,61.49479659413434
5633,3 BHK,1558.0,3.0,90.0,Law College Road,3,57.76636713735559
5636,2 BHK,1464.0,3.0,56.0,Law College Road,2,38.25136612021858
5638,2 BHK,1183.0,2.0,77.3,Law College Road,2,65.34234995773457
5639,4 BHK,3951.0,4.0,230.0,Law College Road,4,58.21311060491015
5640,2 BHK,1065.0,2.0,42.6,Law College Road,2,40.0
5642,4 Bedroom,5000.0,5.0,300.0,Law College Road,4,60.0
5643,3 BHK,1590.0,3.0,96.0,Law College Road,3,60.37735849056604
5644,3 BHK,2215.0,4.0,157.0,Law College Road,3,70.8803611738149
5645,2 Bedroom,1300.0,2.0,95.0,Law College Road,2,73.07692307692308
5646,1 BHK,720.0,1.0,32.39,Law College Road,1,44.986111111111114
5647,2 Bedroom,1348.0,2.0,100.0,Law College Road,2,74.1839762611276
5648,2 BHK,1012.0,2.0,70.0,Law College Road,2,69.1699604743083
5649,1 BHK,710.0,1.0,40.42,Law College Road,1,56.929577464788736
5650,3 BHK,1248.52,3.0,115.0,Law College Road,3,92.10905712363439
5651,3 BHK,1751.0,3.0,115.0,Law College Road,3,65.67675613934894
5652,8 BHK,3300.0,8.0,310.0,Law College Road,8,93.93939393939394
5653,4 Bedroom,1200.0,4.0,75.0,Law College Road,4,62.5
5654,2 BHK,1243.0,2.0,46.0,Law College Road,2,37.00724054706355
5658,3 BHK,1650.0,3.0,150.0,Law College Road,3,90.9090909090909
5659,2 BHK,1299.0,2.0,89.63,Law College Road,2,68.99923017705927
5660,3 BHK,1615.0,3.0,150.0,Law College Road,3,92.87925696594428
5661,2 BHK,1100.0,2.0,44.0,Law College Road,2,40.0
5662,2 BHK,883.0,2.0,39.0,Law College Road,2,44.16761041902605
5664,3 Bedroom,1200.0,2.0,66.0,Law College Road,3,55.0
5665,3 BHK,2206.0,4.0,180.0,Law College Road,3,81.59564823209429
5666,2 BHK,1245.0,2.0,59.0,Law College Road,2,47.389558232931726
5667,2 BHK,1175.0,2.0,60.0,Law College Road,2,51.06382978723404
5668,2 BHK,1310.0,2.0,62.0,Law College Road,2,47.32824427480916
5669,2 BHK,1015.0,2.0,60.0,Law College Road,2,59.11330049261084
5671,3 BHK,1828.0,3.0,110.0,Laxmi Road,3,60.17505470459518
5672,1 BHK,645.0,1.0,16.45,Laxmi Road,1,25.503875968992247
